Date,Time,Site,Project,Bottle,pH,Temp,DO,SpCond,Turb,ChlugL,Pheo,Cl,Alk,NH3,NO2,NOx,NO3,Si,SO4,OP,TP,TN,TDN,TN_TP_mass,TN_TP_molar,DIN_TP_mass,DIN_TP_molar,SS,Comment
6/13/2019,20:00,BR,RL,1,7.59,,,,,,,15.50,,,,3.340,,6.980,17.6,31.0,379,,,,,0.945,1.290,195.00,
6/14/2019,4:00,BR,RL,1,7.61,,,,,,,4.00,,,,1.590,,3.550,5.2,30.0,721,,,,,0.343,0.688,525.90,
6/14/2019,12:00,WM,RL,1,,,,,,,,9.80,,,,1.540,,,8.2,17.0,382,,,,,0.605,0.950,198.90,
6/14/2019,12:00,BR,RL,1,7.59,,,,,,,9.80,,,,3.290,,6.390,12.1,25.0,290,,,,,1.055,1.399,113.30,
6/14/2019,20:00,BR,RL,1,7.61,,,,,,,13.80,,,,3.880,,7.590,17.5,14.0,256,,,,,1.181,1.525,114.80,
6/14/2019,20:00,WM,RL,1,,,,,,,,9.30,,,,2.000,,,8.0,16.0,332,,,,,0.780,1.125,153.10,
6/15/2019,4:00,WM,RL,1,,,,,,,,10.80,,,,2.280,,,9.8,18.0,282,,,,,0.908,1.252,119.00,
6/15/2019,12:00,WM,RL,1,,,,,,,,16.90,,,,1.290,,,18.1,16.0,111,,,,,1.065,1.410,42.30,
6/15/2019,12:00,BR,RL,1,7.61,,,,,,,19.60,,,,3.390,,8.650,24.0,23.0,116,,,,,1.466,1.810,31.10,
6/16/2019,4:00,BR,RL,1,7.67,,,,,,,23.50,,,,2.600,,7.970,20.9,18.0,234,,,,,1.046,1.390,119.10,
6/16/2019,12:00,BR,RL,1,7.96,,,,,,,10.00,,,,3.420,,5.940,11.0,9.0,826,,,,,0.617,0.962,581.40,
6/16/2019,12:00,WM,RL,1,,,,,,,,18.30,,,,2.290,,,17.5,16.0,173,,,,,1.122,1.466,72.80,
6/16/2019,20:00,BR,RL,1,7.41,,,,,,,10.50,,,,4.020,,7.000,12.8,26.0,274,,,,,1.166,1.511,103.10,
6/17/2019,4:00,WM,RL,1,,,,,,,,14.20,,,,2.460,,,13.7,12.0,204,,,,,1.081,1.426,81.90,
6/17/2019,4:00,BR,RL,1,8.01,,,,,,,15.10,,,,3.910,,8.280,18.0,27.0,178,,,,,1.342,1.686,53.90,
6/17/2019,7:45,WM,RL,1,,,,,,,,13.90,,,,1.830,,,13.8,8.0,160,,,,,1.058,1.403,50.10,
6/17/2019,7:45,BR,RL,1,6.68,,,,,,,17.20,,,,3.810,,8.860,20.8,25.0,143,,,,,1.426,1.770,40.50,
6/17/2019,12:00,WM,RL,1,,,,,,,,14.30,,,,2.710,,,15.4,7.0,211,,,,,1.109,1.453,91.28,
6/17/2019,12:00,BR,RL,1,7.16,,,,,,,19.30,,,,3.720,,9.290,23.4,28.0,130,,,,,1.457,1.801,31.81,
6/18/2019,4:00,WM,RL,1,,,,,,,,15.90,,,,2.710,,,17.0,5.0,173,,,,,1.195,1.540,65.35,
6/18/2019,12:00,WM,RL,1,,,,,,,,16.90,,,,2.550,,,18.2,4.0,175,,,,,1.164,1.508,72.90,
6/18/2019,12:00,BR,RL,1,7.53,,,,,,,25.20,,,,3.470,,9.910,30.8,25.0,82,,,,,1.627,1.971,17.18,
6/19/2019,12:00,WM,RL,1,,,,,,,,19.00,,,,1.290,,,21.6,5.0,80,,,,,1.207,1.552,21.75,
6/19/2019,12:00,BR,RL,1,7.67,,,,,,,28.30,,,,3.310,,9.890,34.5,27.0,71,,,,,1.669,2.013,16.03,
6/20/2019,12:00,WM,RL,1,,,,,,,,18.60,,,,1.610,,,20.2,9.0,97,,,,,1.220,1.565,21.44,
6/20/2019,12:00,BR,RL,1,7.69,,,,,,,31.60,,,,2.940,,9.510,36.3,17.0,97,,,,,1.482,1.826,37.06,
6/20/2019,20:00,BR,RL,1,7.76,,,,,,,5.00,,,,1.650,,4.540,6.4,14.0,595,,,,,0.443,0.788,400.00,
6/21/2019,4:00,WM,RL,1,,,,,,,,13.70,,,,1.150,,,14.1,16.0,225,,,,,0.709,1.053,77.69,
6/21/2019,4:00,BR,RL,1,7.70,,,,,,,7.10,,,,3.010,,6.320,8.9,20.0,298,,,,,1.004,1.349,139.53,
6/21/2019,12:00,WM,RL,1,,,,,,,,12.40,,,,1.330,,,12.8,13.0,255,,,,,0.717,1.062,85.33,
6/21/2019,12:00,BR,RL,1,7.71,,,,,,,51.40,,,,3.950,,7.930,16.1,71.0,212,,,,,1.270,1.615,73.57,
6/21/2019,20:00,WM,RL,1,,,,,,,,15.00,,,,1.260,,,18.9,4.0,151,,,,,0.921,1.266,58.36,
6/22/2019,4:00,WM,RL,1,,,,,,,,11.00,,,,1.850,,,12.1,9.0,231,,,,,0.904,1.248,90.47,
6/22/2019,12:00,WM,RL,1,,,,,,,,12.20,,,,2.190,,,13.8,9.0,199,,,,,1.042,1.386,70.89,
6/22/2019,12:00,BR,RL,1,7.89,,,,,,,20.40,,,,3.400,,9.250,25.3,31.0,114,,,,,1.475,1.819,28.66,
6/22/2019,20:00,WM,RL,1,,,,,,,,12.00,,,,2.270,,,13.1,10.0,203,,,,,1.049,1.393,71.06,
6/23/2019,12:00,WM,RL,1,,,,,,,,16.40,,,,1.200,,,21.6,10.0,111,,,,,1.034,1.379,36.11,
6/23/2019,12:00,BR,RL,1,7.17,,,,,,,26.20,,,,3.290,,9.640,30.3,26.0,85,,,,,1.588,1.932,15.02,
6/24/2019,4:00,WM,RL,1,,,,,,,,14.20,,,,1.730,,,16.9,5.0,93,,,,,1.270,1.614,20.85,
6/24/2019,4:00,BR,RL,1,7.68,,,,,,,28.80,,,,3.270,,9.930,32.5,24.0,78,,,,,1.622,1.967,16.13,
6/24/2019,7:42,BR,RL,1,7.68,,,,,,,29.90,,,,3.310,,10.140,33.8,20.0,78,,,,,1.628,1.972,17.78,
6/24/2019,8:12,WM,RL,1,,,,,,,,15.10,,,,2.150,,,16.9,6.0,106,,,,,1.307,1.652,27.76,
6/24/2019,12:00,BR,RL,1,7.68,,,,32.1,,,,,,73.0,1.971,1.898,,,72.8,358,,,,,0.741,1.085,,
6/25/2019,12:00,BR,RL,1,8.11,,,,20.7,,,,,,27.9,1.301,1.274,,,55.6,365,,,,,0.552,0.897,,
6/26/2019,22:00,WM,DIEL,1,8.07,24.0,9.34,150.6,19.3,,,,,0.006,63.5,1.745,1.682,,,11.7,1064,,,,,0.216,0.561,,
6/26/2019,12:00,WM,DIEL,1,7.63,21.8,7.51,124.3,22.0,,,,,,27.2,,,,,12.6,844,,,,,,,,
6/26/2019,4:00,WM,DIEL,1,7.63,23.6,8.10,50.3,25.8,,,,,,62.3,,,,,13.5,565,,,,,,,,
6/26/2019,8:00,WM,DIEL,1,7.57,22.3,7.56,101.2,19.6,,,,,0.053,33.5,1.418,1.385,,,15.5,498,,,,,0.470,0.815,,
6/26/2019,16:00,WM,DIEL,1,7.83,23.6,8.33,124.6,19.0,,,,,0.037,45.0,1.386,1.341,,,19.6,403,,,,,0.548,0.892,,
6/26/2019,10:00,WM,DIEL,1,7.64,22.1,7.80,109.1,30.6,,,,,0.050,61.4,1.848,1.787,,,23.4,847,,,,,0.350,0.695,,
6/26/2019,14:00,WM,DIEL,1,7.63,22.8,7.72,124.8,19.6,,,,,0.057,24.1,1.243,1.219,,,24.4,491,,,,,0.423,0.767,,
6/26/2019,18:00,WM,DIEL,1,8.01,25.0,9.72,115.8,15.3,,,,,0.036,25.8,1.300,1.274,,,24.6,376,,,,,0.551,0.895,,
6/26/2019,20:00,WM,DIEL,1,7.82,24.3,8.63,128.5,15.2,,,,,,26.7,,,,,26.7,437,,,,,,,,
6/26/2019,6:00,WM,DIEL,1,7.63,21.4,7.65,98.9,27.6,,,,,0.051,62.7,1.647,1.584,,,27.8,794,,,,,0.330,0.675,,
6/26/2019,12:00,BR,RL,1,8.10,,,,18.5,,,,,,26.4,1.187,1.161,,,53.7,350,,,,,0.531,0.875,,
6/27/2019,4:00,WM,DIEL,1,7.70,22.8,7.84,159.0,28.2,,,,,,60.2,,,,,11.2,427,,,,,,,,
6/27/2019,2:00,WM,DIEL,1,7.78,24.2,8.62,161.4,17.8,,,,,0.013,58.7,1.529,1.470,,,12.5,369,,,,,0.621,0.966,,
6/27/2019,0:00,WM,DIEL,1,7.91,23.5,8.74,159.6,22.0,,,,,0.052,37.8,1.282,1.244,,,15.3,445,,,,,0.477,0.822,,
6/27/2019,6:00,WM,DIEL,1,7.73,23.1,7.98,161.5,16.6,,,,,0.038,27.5,1.249,1.222,,,20.1,400,,,,,0.508,0.852,,
6/27/2019,12:00,BR,RL,1,7.62,,,,17.6,,,,,,23.2,0.978,0.955,,,45.5,483,,,,,0.306,0.651,,
6/28/2019,12:00,BR,RL,1,7.71,,,,26.4,,,,,,42.5,0.896,0.853,,,65.7,373,,,,,0.380,0.725,,
6/29/2019,12:00,BR,RL,1,7.68,,,,17.8,,,,,,23.7,0.902,0.878,,,63.7,404,,,,,0.349,0.693,,
6/30/2019,12:00,BR,RL,1,7.75,,,,20.4,,,,,,24.4,0.661,0.636,,,53.8,633,,,,,0.019,0.363,,
6/30/2019,12:00,WM,RL,1,,,,,14.9,,,,,,14.5,2.317,2.303,,,181.9,633,,,,,0.564,0.908,,
7/1/2019,12:00,BR,RL,1,7.84,,,,12.8,,,,,,17.2,2.222,2.205,,,78.5,287,,,,,0.889,1.234,,
7/2/2019,12:00,BR,RL,1,8.12,,,,12.1,,,,,,17.8,1.986,1.968,,,93.6,272,,,,,0.863,1.208,,
7/3/2019,12:00,BR,RL,1,8.19,,,,20.0,,,,,,17.8,2.158,2.141,,,89.9,316,,,,,0.834,1.179,,
7/4/2019,12:00,BR,RL,1,7.36,,,,16.7,,,,,,18.0,2.025,2.007,,,85.0,295,,,,,0.836,1.181,,
7/5/2019,12:00,BR,RL,1,7.35,,,,14.3,,,,,,17.5,1.983,1.965,,,93.2,331,,,,,0.777,1.122,,
7/6/2019,12:00,BR,RL,1,8.02,,,,43.5,,,,,,15.6,3.333,3.317,,,99.0,477,,,,,0.844,1.189,,
7/7/2019,12:00,WM,RL,1,,,,,23.0,,,,,,3.0,0.660,0.657,,,9.7,230,,,,,0.458,0.803,,
7/7/2019,12:00,BR,RL,1,7.34,,,,17.7,,,,,,39.2,3.546,3.507,,,108.2,408,,,,,0.939,1.284,,
7/8/2019,12:00,BR,RL,1,7.68,,,,16.2,,,,,,20.3,3.309,3.289,,,104.6,351,,,,,0.974,1.319,,
7/9/2019,11:08,LS,SWMP,1,8.22,25.8,7.55,,17.1,,,,,0.011,14.0,0.714,0.699,,,9.7,205,,,,,0.548,0.893,,
7/9/2019,10:45,OL,SWMP,1,8.16,25.9,11.37,412,21.0,50.96,,,,0.0070,28.4,0.222,0.194,,,21.4,404,,,,,-0.246,0.098,,
7/9/2019,10:52,WM,SWMP,1,7.72,25.3,7.28,408.4,16.3,42.35,,,,0.019,31.7,0.417,0.385,,,21.8,437,,,,,-0.001,0.343,,
7/9/2019,10:47,OL,SWMP,2,7.82,25.8,11.14,409,20.3,51.23,,,,0.0080,30.0,0.256,0.226,,,22.1,422,,,,,-0.203,0.142,,
7/9/2019,10:54,WM,SWMP,2,7.45,25.2,7.01,411.1,15.0,41.38,,,,0.018,33.0,0.447,0.413,,,24.4,418,,,,,0.046,0.390,,
7/9/2019,10:58,MO,SWMP,1,7.50,25.7,6.47,,12.6,,,,,0.027,35.1,0.487,0.452,,,24.5,346,,,,,0.172,0.516,,
7/9/2019,8:46,BR,SWMP,1,7.85,19.7,7.77,579.0,17.9,0.92,,,,0.032,11.8,3.072,3.060,,,61.9,338,,,,,0.963,1.308,,
7/9/2019,8:48,BR,SWMP,2,7.57,19.6,7.53,579.0,17.6,0.96,,,,0.020,11.3,3.191,3.180,,,65.0,422,,,,,0.881,1.226,,
7/9/2019,9:21,DR,SWMP,1,7.59,23.2,5.79,,11.9,6.18,,,,0.0700,38.1,3.172,3.134,,,66.1,425,,,,,0.882,1.227,,
7/9/2019,9:24,DR,SWMP,2,7.56,22.9,5.50,,13.6,4.27,,,,0.0910,41.8,3.126,3.084,,,68.3,368,,,,,0.942,1.286,,
7/9/2019,12:00,BR,RL,1,7.92,,,,15.2,,,,,,14.4,3.192,3.178,,,25.5,123,,,,,1.414,1.759,,
7/10/2019,12:00,BR,RL,1,7.70,,,,12.1,,,,,,16.1,2.932,2.916,,,21.3,82,,,,,1.553,1.898,,
7/11/2019,12:00,BR,RL,1,8.60,,,,63.2,,,,,,27.5,2.701,2.673,,,59.7,244,,,,,1.044,1.389,,
7/12/2019,12:00,BR,RL,1,7.48,,,,15.2,,,,,,14.9,2.390,2.375,,,30.1,98,,,,,1.387,1.732,,
7/13/2019,12:00,BR,RL,1,7.66,,,,14.0,,,,,,10.3,1.983,1.972,,,26.0,93,,,,,1.329,1.673,,
7/14/2019,12:00,BR,RL,1,7.74,,,,14.5,,,,,,13.7,1.779,1.765,,,27.7,990,,,,,0.254,0.599,,
7/15/2019,12:00,WM,RL,1,,,,,27.4,,,,,,1.5,0.035,0.033,,,23.9,192,,,,,-0.742,-0.397,,
7/15/2019,12:00,BR,RL,1,7.73,,,,13.4,,,,,,8.5,1.548,1.540,,,32.2,171,,,,,0.957,1.301,,
7/16/2019,12:00,WM,DIEL,1,7.19,26.5,3.35,389.0,25.4,,,,,0.003,2.6,0.021,0.018,,,8.4,197,,,,,-0.920,-0.575,,
7/16/2019,4:00,WM,DIEL,1,7.51,27.1,6.83,401.1,16.3,,,,,0.009,2.3,0.018,0.016,,,10.4,146,,,,,-0.733,-0.388,,
7/16/2019,22:00,WM,DIEL,1,7.56,27.6,6.03,379.8,21.6,,,,,0.004,3.5,0.018,0.014,,,11.0,170,,,,,-0.894,-0.549,,
7/16/2019,10:00,WM,DIEL,1,7.42,26.6,4.91,382.6,25.4,,,,,0.002,1.2,0.019,0.018,,,12.3,226,,,,,-1.028,-0.683,,NH3 is below MDL but raw value is reported
7/16/2019,14:00,WM,DIEL,1,7.61,27.1,7.16,380.8,22.2,,,,,0.002,1.1,0.021,0.020,,,12.7,203,,,,,-0.950,-0.605,,
7/16/2019,6:00,WM,DIEL,1,7.45,26.9,3.81,409.9,26.8,,,,,0.018,1.1,0.017,0.016,,,13.4,187,,,,,-0.725,-0.381,,
7/16/2019,20:00,WM,DIEL,1,7.38,27.5,4.92,384.8,21.7,,,,,0.002,3.6,0.016,0.013,,,16.2,188,,,,,-1.012,-0.667,,
7/16/2019,8:00,WM,DIEL,1,7.52,26.8,4.98,406.4,28.6,,,,,0.005,0.7,0.013,0.013,,,17.7,190,,,,,-1.014,-0.669,,
7/16/2019,18:00,WM,DIEL,1,7.57,27.5,5.91,379.8,25.5,,,,,0.014,3.9,0.018,0.014,,,28.5,234,,,,,-0.867,-0.522,,
7/16/2019,16:00,WM,DIEL,1,7.77,27.6,8.04,376.4,23.1,,,,,0.003,3.5,0.020,0.017,,,56.9,249,,,,,-1.031,-0.686,,
7/16/2019,12:00,BR,RL,1,7.77,,,,12.1,,,,,,7.6,1.301,1.293,,,24.6,87,,,,,1.175,1.519,,
7/16/2019,20:00,BR,RL,1,7.77,,,,13.3,,,,,,6.6,1.117,1.110,,,63.1,198,,,,,0.751,1.096,,
7/17/2019,4:00,WM,DIEL,1,7.55,27.0,6.08,380.7,23.1,,,,,0.001,3.1,0.021,0.018,,,11.1,179,,,,,-0.912,-0.568,,NH3 is below MDL but raw value is reported
7/17/2019,6:00,WM,DIEL,1,7.44,26.9,5.25,386.0,22.2,,,,,0.002,3.3,0.028,0.025,,,11.2,401,,,,,-1.122,-0.777,,
7/17/2019,0:00,WM,DIEL,1,7.64,27.5,6.11,383.3,22.7,,,,,0.004,3.2,0.017,0.013,,,11.6,162,,,,,-0.898,-0.553,,
7/17/2019,2:00,WM,DIEL,1,7.64,27.3,6.62,379.2,22.7,,,,,0.003,3.1,0.020,0.017,,,11.9,148,,,,,-0.801,-0.456,,
7/17/2019,4:00,BR,RL,1,7.59,,,,32.0,,,,,,8.2,1.185,1.177,,,33.3,178,,,,,0.823,1.168,,
7/17/2019,12:00,WM,RL,1,,,,,29.8,,,,,,1.1,0.025,0.024,,,19.4,258,,,,,-1.007,-0.662,,
7/17/2019,12:00,BR,RL,1,7.55,,,,89.8,,,,,,57.1,2.071,2.014,,,36.6,299,,,,,0.841,1.185,,
7/17/2019,20:00,BR,RL,1,7.82,,,,57.4,,,,,,42.8,1.918,1.875,,,38.3,236,,,,,0.910,1.254,,
7/18/2019,4:00,BR,RL,1,7.56,,,,50.7,,,,,,51.6,4.412,4.360,,,43.4,204,,,,,1.335,1.680,,
7/18/2019,12:00,WM,RL,1,,,,,23.0,,,,,,0.1,0.021,,,,26.8,241,,,,,-1.070,-0.726,,NO2 below MDL and half MDL is reported
7/18/2019,12:00,BR,RL,1,6.89,,,,55.0,,,,,,30.9,3.708,3.677,,,39.7,184,,,,,1.304,1.649,,
7/18/2019,20:00,BR,RL,1,7.96,,,,31.7,,,,,,20.4,2.965,2.944,,,37.0,130,,,,,1.358,1.703,,
7/19/2019,4:00,BR,RL,1,7.93,,,,28.4,,,,,,17.8,2.983,2.965,,,40.4,139,,,,,1.332,1.676,,
7/19/2019,12:00,WM,RL,1,,,,,22.5,,,,,,0.1,0.034,,,,30.2,246,,,,,-0.861,-0.516,,NO2 below MDL and half MDL is reported
7/19/2019,12:00,BR,RL,1,7.60,,,,18.0,,,,,,14.8,2.691,2.676,,,34.9,109,,,,,1.392,1.737,,
7/19/2019,20:00,BR,RL,1,7.59,,,,16.4,,,,,,9.7,2.590,2.580,,,34.2,103,,,,,1.400,1.745,,
7/20/2019,4:00,BR,RL,1,7.56,,,,22.1,,,,,,10.0,2.355,2.345,,,34.8,116,,,,,1.307,1.652,,
7/20/2019,12:00,BR,RL,1,7.54,,,,28.2,,,,,,14.0,2.192,2.178,,,35.7,154,,,,,1.153,1.498,,
7/20/2019,12:00,WM,RL,1,,,,,23.7,,,,,,0.1,0.032,,,,36.3,285,,,,,-0.951,-0.606,,NO2 below MDL and half MDL is reported
7/21/2019,12:00,BR,RL,1,7.58,,,,13.3,,,,,,8.4,1.461,1.453,,,36.5,75,,,,,1.290,1.634,,
7/22/2019,12:00,WM,RL,1,,,,,25.4,,,,,,1.7,0.046,0.044,,,28.0,294,,,,,-0.810,-0.466,,
7/22/2019,12:00,BR,RL,1,7.59,,,,12.9,,,,,,21.6,2.188,2.166,,,62.8,452,,,,,0.685,1.030,,
7/23/2019,12:00,BR,RL,1,7.58,,,,41.2,,,,,,17.6,,,,,74.6,239,,,,,,,,
7/24/2019,12:00,BR,RL,1,7.92,,,,17.8,,,,,,12.0,,,,,56.2,171,,,,,,,,
7/25/2019,12:00,BR,RL,1,8.09,,,,12.2,,,,,,8.4,2.879,2.871,,,38.4,110,,,,,1.418,1.763,,
7/26/2019,12:00,BR,RL,1,7.92,,,,10.7,,,,,,8.6,2.418,2.410,,,33.1,115,,,,,1.323,1.667,,
7/27/2019,12:00,BR,RL,1,7.90,,,,9.9,,,,,,7.2,1.897,1.890,,,34.7,110,,,,,1.237,1.581,,
7/28/2019,12:00,BR,RL,1,8.10,,,,9.0,,,,,,6.9,1.571,1.564,,,31.4,99,,,,,1.200,1.545,,
7/29/2019,12:00,WM,RL,1,,,,,20.9,,,,,,10.2,0.251,0.241,,,7.3,170,,,,,0.169,0.514,,
7/29/2019,12:00,BR,RL,1,7.41,,,,8.2,,,,,,7.0,1.270,1.263,,,30.3,91,,,,,1.145,1.490,,
7/30/2019,12:00,BR,RL,1,7.67,,,,10.2,,,,,,7.1,0.993,0.986,,,27.6,112,,,,,0.948,1.292,,
7/31/2019,12:00,BR,RL,1,7.38,,,,10.7,,,,,,7.6,0.794,0.787,,,27.0,124,,,,,0.807,1.151,,
8/1/2019,12:00,BR,RL,1,7.74,,,,8.3,,,,,,6.9,0.621,0.614,,,24.8,139,,,,,0.650,0.994,,
8/2/2019,12:00,BR,RL,1,7.53,,,,11.9,,,,,,6.4,0.588,0.582,,,23.4,113,,,,,0.716,1.061,,
8/3/2019,12:00,BR,RL,1,7.50,,,,10.0,,,,,,3.5,0.375,0.372,,,27.7,116,,,,,0.510,0.854,,
8/4/2019,12:00,BR,RL,1,7.58,,,,12.5,,,,,,4.9,0.305,0.300,,,25.5,154,,,,,0.296,0.641,,
8/5/2019,12:00,WM,RL,1,,,,,3.7,,,,,,11.3,0.206,0.195,,,2.8,120,,,,,0.235,0.580,,
8/5/2019,12:00,BR,RL,1,7.65,,,,8.8,,,,,,5.2,0.320,0.315,,,24.2,120,,,,,0.426,0.771,,
8/6/2019,12:00,WM,RL,1,,,,,17.0,,,,,,4.7,0.136,0.131,,,2.2,155,,,,,-0.056,0.289,,
8/6/2019,12:00,BR,RL,1,7.66,,,,14.3,,,,,,3.1,0.307,0.303,,,19.9,81,,,,,0.578,0.923,,
8/6/2019,20:00,BR,RL,1,7.71,,,,87.7,,,,,,15.4,1.321,1.305,,,21.9,1655,,,,,-0.098,0.247,,
8/7/2019,10:32,LS,SWMP,1,8.18,26.0,7.56,,4.0,,,,,0.011,9.0,0.346,0.337,,,2.6,76,,,,,0.672,1.017,,
8/7/2019,10:03,OL,SWMP,2,7.28,24.2,2.77,407,26.5,27.65,,,,0.0510,7.6,0.252,0.244,,,31.1,288,,,,,0.021,0.366,,
8/7/2019,10:20,MO,SWMP,1,7.25,24.3,2.34,,24.8,,,,,0.054,7.2,0.200,0.193,,,33.0,287,,,,,-0.053,0.292,,
8/7/2019,10:01,OL,SWMP,1,7.28,24.1,2.78,407,27.4,30.33,,,,0.0650,7.6,0.251,0.243,,,37.5,274,,,,,0.062,0.406,,
8/7/2019,10:14,WM,SWMP,2,7.23,23.2,2.83,392.4,61.9,23.93,,,,0.086,18.7,0.713,0.694,,,41.0,345,,,,,0.365,0.709,,
8/7/2019,10:12,WM,SWMP,1,7.27,23.1,2.93,392.7,59.4,23.70,,,,0.092,17.5,0.652,0.635,,,43.2,336,,,,,0.345,0.690,,
8/7/2019,9:21,BR,SWMP,2,7.38,20.7,7.81,268.6,102.0,4.70,,,,0.026,26.2,2.877,2.851,,,112.3,419,,,,,0.841,1.185,,
8/7/2019,9:17,BR,SWMP,1,7.49,20.8,7.36,268.5,103.0,4.54,,,,0.023,26.4,2.750,2.724,,,113.2,461,,,,,0.779,1.124,,
8/7/2019,9:40,DR,SWMP,1,7.38,21.3,7.00,,122.0,4.25,,,,0.0320,31.6,2.569,2.538,,,131.7,513,,,,,0.705,1.050,,
8/7/2019,9:35,DR,SWMP,2,7.37,21.2,6.85,,122.0,4.00,,,,0.0390,32.9,2.653,2.620,,,143.0,551,,,,,0.689,1.034,,
8/7/2019,4:00,BR,RL,1,7.74,,,,154.0,,,,,,30.1,2.651,2.620,,,128.8,501,,,,,0.723,1.068,,
8/7/2019,12:00,WM,RL,1,,,,,39.6,,,,,,13.8,0.491,0.477,,,6.1,173,,,,,0.453,0.797,,
8/7/2019,12:00,BR,RL,1,7.70,,,,74.0,,,,,,19.7,2.873,2.853,,,90.5,331,,,,,0.938,1.283,,
8/7/2019,20:00,BR,RL,1,7.66,,,,44.7,,,,,,14.1,2.888,2.873,,,67.8,266,,,,,1.036,1.380,,
8/8/2019,4:00,BR,RL,1,7.78,,,,34.1,,,,,,12.9,2.969,2.956,,,56.8,207,,,,,1.157,1.501,,
8/8/2019,12:00,WM,RL,1,,,,,34.5,,,,,,27.0,0.676,0.649,,,15.4,197,,,,,0.535,0.880,,
8/8/2019,12:00,BR,RL,1,7.81,,,,23.0,,,,,,11.2,2.749,2.737,,,51.4,191,,,,,1.158,1.503,,
8/8/2019,20:00,BR,RL,1,7.82,,,,16.9,,,,,,9.6,2.393,2.383,,,45.6,166,,,,,1.159,1.503,,
8/9/2019,4:00,BR,RL,1,8.01,,,,16.3,,,,,,9.5,2.227,2.218,,,42.3,149,,,,,1.175,1.519,,
8/9/2019,12:00,WM,RL,1,,,,,28.7,,,,,,24.1,0.507,0.483,,,5.5,188,,,,,0.431,0.775,,
8/9/2019,12:00,BR,RL,1,7.82,,,,12.9,,,,,,8.6,2.111,2.102,,,42.5,144,,,,,1.166,1.511,,
8/9/2019,20:00,BR,RL,1,8.08,,,,9.4,,,,,,6.8,1.966,1.960,,,37.4,159,,,,,1.092,1.437,,
8/10/2019,4:00,BR,RL,1,7.97,,,,13.8,,,,,,6.9,1.923,1.916,,,37.5,124,,,,,1.191,1.535,,
8/10/2019,12:00,WM,RL,1,,,,,26.4,,,,,,25.2,0.357,0.331,,,5.6,164,,,,,0.337,0.682,,
8/10/2019,12:00,BR,RL,1,7.65,,,,10.5,,,,,,6.9,1.756,1.749,,,36.6,128,,,,,1.137,1.482,,
8/10/2019,20:00,BR,RL,1,8.33,,,,8.2,,,,,,8.0,1.692,1.684,,,36.4,158,,,,,1.030,1.375,,
8/11/2019,12:00,WM,RL,1,,,,,21.6,,,,,,26.2,0.308,0.282,,,9.4,153,,,,,0.304,0.648,,
8/11/2019,12:00,BR,RL,1,8.27,,,,8.6,,,,,,8.3,1.451,1.443,,,34.7,667,,,,,0.338,0.682,,
8/12/2019,12:00,WM,RL,1,,,,,16.8,,,,,,14.9,0.122,0.107,,,2.7,149,,,,,-0.086,0.259,,
8/12/2019,12:00,BR,RL,1,8.30,,,,8.3,,,,,,4.3,1.000,0.996,,,30.0,103,,,,,0.987,1.332,,
8/13/2019,20:00,WM,DIEL,1,6.91,24.2,2.11,358.9,20.4,,,,,0.063,11.9,0.075,0.063,,,3.8,165,,,,,-0.079,0.266,,
8/13/2019,6:00,WM,DIEL,1,7.12,24.3,5.42,350.1,15.3,,,,,0.093,10.6,0.096,0.086,,,6.3,133,,,,,0.153,0.497,,
8/13/2019,8:00,WM,DIEL,1,7.00,24.2,4.67,352.0,18.2,,,,,0.087,10.5,0.083,0.072,,,6.4,151,,,,,0.050,0.395,,
8/13/2019,12:00,WM,DIEL,1,7.05,24.3,4.77,351.8,18.1,,,,,0.066,9.8,0.099,0.089,,,6.4,155,,,,,0.028,0.372,,
8/13/2019,10:00,WM,DIEL,1,6.97,24.2,4.24,352.9,22.2,,,,,0.064,11.0,0.087,0.076,,,6.9,154,,,,,-0.009,0.336,,
8/13/2019,4:00,WM,DIEL,1,7.17,24.5,5.95,350.7,14.3,,,,,0.072,11.9,0.094,0.082,,,7.1,116,,,,,0.155,0.500,,
8/13/2019,22:00,WM,DIEL,1,6.92,24.2,2.45,356.3,17.7,,,,,0.086,8.9,0.052,0.043,,,7.2,152,,,,,-0.042,0.303,,
8/13/2019,14:00,WM,DIEL,1,6.93,24.3,2.64,357.8,22.0,,,,,0.060,9.3,0.075,0.066,,,7.2,125,,,,,0.033,0.377,,
8/13/2019,18:00,WM,DIEL,1,6.96,24.3,3.43,356.9,21.2,,,,,0.092,10.6,0.099,0.089,,,10.2,144,,,,,0.123,0.468,,
8/13/2019,16:00,WM,DIEL,1,6.93,24.2,2.54,355.2,20.8,,,,,0.046,8.9,0.078,0.069,,,15.3,135,,,,,-0.038,0.307,,
8/13/2019,12:00,BR,RL,1,7.69,,,,11.3,,,,,,7.9,0.740,0.732,,,24.5,,,,,,,,,
8/14/2019,2:00,WM,DIEL,1,6.97,24.2,3.35,355.0,23.1,,,,,0.108,9.9,0.070,0.060,,,5.4,177,,,,,0.002,0.347,,
8/14/2019,0:00,WM,DIEL,1,7.00,24.3,3.95,355.7,15.7,,,,,0.072,8.9,0.070,0.061,,,6.5,145,,,,,-0.009,0.335,,
8/14/2019,4:00,WM,DIEL,1,6.91,24.0,2.10,357.7,17.1,,,,,0.100,8.5,0.063,0.055,,,7.8,156,,,,,0.019,0.364,,
